# Forces        
# CofR          : (7.200000000e-01 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous) moment(pressure viscous porous)
1.000000000e+01	((-3.907331240e-03 2.344287999e-02 3.593230961e+01) (4.013611830e-01 -2.547288263e-05 3.316295763e-02) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.469256064e-03 1.790418722e+01 -2.325627013e-02) (-2.213943378e-05 1.756459658e-02 -1.134362863e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
2.000000000e+01	((2.360335586e+00 -2.013782607e-03 4.080061560e+01) (4.821633605e-01 -9.884964419e-06 2.782406931e-02) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.500237073e-02 2.029392111e+01 2.634106000e-03) (-6.240981517e-06 1.815967581e-02 -2.681286337e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.000000000e+01	((1.678488827e+00 -1.214785986e-03 4.117269129e+01) (6.096013682e-01 -9.449013567e-06 3.726711153e-02) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.193616240e-02 2.084412195e+01 -3.359630600e-04) (-1.365131727e-06 2.489827329e-02 2.202565935e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.000000000e+01	((1.266733793e+00 -1.752877794e-04 3.942129286e+01) (6.843846367e-01 -9.452595594e-05 3.992005249e-02) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.096592496e-02 2.028178551e+01 -4.489309579e-04) (3.341751458e-06 2.710327005e-02 8.146738119e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.000000000e+01	((1.381873630e+00 -1.704190029e-03 3.610831314e+01) (7.355257590e-01 1.085743053e-04 3.672920664e-02) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.497122800e-04 1.869239760e+01 6.882386324e-04) (-6.940175172e-06 2.619937070e-02 -9.898877086e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
